126  0.03443  0.06886  0.04741  0.01646  3.36030  3.33391   -263.68357 -112.53167
127  0.03421  0.06842  0.04775  0.01680  3.33393  3.32266   -255.68319 -134.53793
128  0.03399  0.06798  0.04808  0.01713  3.30836  3.30921   -247.67488 -156.43904
129  0.03377  0.06753  0.04841  0.01746  3.28360  3.29356   -239.68455 -178.20612
130  0.03354  0.06709  0.04874  0.01779  3.25963  3.27574   -231.73803 -199.81044
131  0.03332  0.06664  0.04906  0.01812  3.23645  3.25576   -223.86099 -221.22352
132  0.03309  0.06618  0.04939  0.01844  3.21407  3.23364   -216.07888 -242.41716
133  0.03286  0.06573  0.04971  0.01877  3.19246  3.20940   -208.41691 -263.36347
134  0.03263  0.06527  0.05003  0.01909  3.17162  3.18306   -200.89999 -284.03494
135  0.03240  0.06481  0.05035  0.01940  3.15153  3.15466   -193.55273 -304.40445
136  0.03217  0.06435  0.05066  0.01972  3.13217  3.12422   -186.39935 -324.44534
137  0.03194  0.06388  0.05097  0.02003  3.11353  3.09177   -179.46365 -344.13144
138  0.03171  0.06341  0.05129  0.02034  3.09559  3.05736   -172.76900 -363.43713
139  0.03147  0.06294  0.05160  0.02065  3.07831  3.02102   -166.33828 -382.33733
140  0.03123  0.06247  0.05190  0.02095  3.06168  2.98278   -160.19384 -400.80760
141  0.03100  0.06199  0.05221  0.02125  3.04566  2.94270   -154.35745 -418.82415
142  0.03076  0.06151  0.05251  0.02154  3.03022  2.90082   -148.85031 -436.36386
143  0.03052  0.06103  0.05282  0.02183  3.01534  2.85718   -143.69297 -453.40434
144  0.03028  0.06055  0.05312  0.02212  3.00097  2.81184   -138.90531 -469.92397
145  0.03003  0.06006  0.05342  0.02240  2.98708  2.76485   -134.50651 -485.90191
146  0.02979  0.05958  0.05372  0.02268  2.97363  2.71626   -130.51504 -501.31814
147  0.02954  0.05909  0.05401  0.02295  2.96057  2.66613   -126.94857 -516.15352
148  0.02930  0.05859  0.05431  0.02321  2.94788  2.61451   -123.82401 -530.38975
149  0.02905  0.05810  0.05461  0.02348  2.93550  2.56147   -121.15743 -544.00948
150  0.02880  0.05760  0.05490  0.02373  2.92338  2.50707   -118.96406 -556.99630
151  0.02855  0.05710  0.05519  0.02398  2.91148  2.45137   -117.25826 -569.33473
152  0.02830  0.05660  0.05548  0.02423  2.89976  2.39444   -116.05350 -581.01031
153  0.02805  0.05610  0.05577  0.02447  2.88815  2.33634   -115.36232 -592.00957
154  0.02780  0.05559  0.05606  0.02470  2.87662  2.27714   -115.19633 -602.32008
155  0.02754  0.05508  0.05635  0.02493  2.86510  2.21691   -115.56619 -611.93046
156  0.02729  0.05457  0.05664  0.02515  2.85354  2.15571   -116.48157 -620.83039
157  0.02703  0.05406  0.05692  0.02537  2.84189  2.09363   -117.95116 -629.01063
158  0.02677  0.05355  0.05721  0.02557  2.83010  2.03073   -119.98264 -636.46304
159  0.02651  0.05303  0.05749  0.02578  2.81810  1.96708   -122.58267 -643.18057
160  0.02626  0.05251  0.05777  0.02597  2.80584  1.90276   -125.75689 -649.15732
161  0.02600  0.05199  0.05805  0.02616  2.79327  1.83785   -129.50989 -654.38848
162  0.02573  0.05147  0.05833  0.02635  2.78031  1.77241   -133.84523 -658.87039
163  0.02547  0.05094  0.05861  0.02653  2.76693  1.70652   -138.76540 -662.60052
164  0.02521  0.05041  0.05888  0.02670  2.75305  1.64026   -144.27184 -665.57748
165  0.02494  0.04989  0.05916  0.02686  2.73863  1.57371   -150.36494 -667.80102
166  0.02468  0.04935  0.05943  0.02702  2.72359  1.50692   -157.04402 -669.27203
167  0.02441  0.04882  0.05971  0.02717  2.70789  1.44000   -164.30734 -669.99254
168  0.02414  0.04829  0.05998  0.02731  2.69145  1.37300   -172.15211 -669.96571
169  0.02388  0.04775  0.06025  0.02745  2.67424  1.30600   -180.57448 -669.19583
170  0.02361  0.04721  0.06051  0.02758  2.65618  1.23908   -189.56956 -667.68830
171  0.02334  0.04667  0.06078  0.02770  2.63723  1.17231   -199.13142 -665.44964
172  0.02306  0.04613  0.06104  0.02782  2.61731  1.10577   -209.25310 -662.48746
173  0.02279  0.04558  0.06130  0.02793  2.59639  1.03952   -219.92662 -658.81047
174  0.02252  0.04504  0.06156  0.02804  2.57439  0.97364   -231.14299 -654.42844
175  0.02225  0.04449  0.06182  0.02813  2.55128  0.90820   -242.89224 -649.35218
176  0.02197  0.04394  0.06208  0.02822  2.52699  0.84326   -255.16341 -643.59358
177  0.02170  0.04339  0.06233  0.02831  2.50147  0.77890   -267.94458 -637.16551
178  0.02142  0.04284  0.06258  0.02839  2.47468  0.71518   -281.22291 -630.08183
179  0.02114  0.04228  0.06283  0.02846  2.44656  0.65218   -294.98461 -622.35742
180  0.02086  0.04173  0.06307  0.02852  2.41706  0.58994   -309.21501 -614.00806
181  0.02058  0.04117  0.06331  0.02858  2.38614  0.52854   -323.89858 -605.05049
182  0.02030  0.04061  0.06355  0.02864  2.35375  0.46803   -339.01889 -595.50231
183  0.02002  0.04005  0.06379  0.02868  2.31985  0.40848   -354.55874 -585.38203
184  0.01974  0.03948  0.06402  0.02872  2.28439  0.34995   -370.50010 -574.70897
185  0.01946  0.03892  0.06425  0.02876  2.24734  0.29248   -386.82416 -563.50328
186  0.01918  0.03835  0.06447  0.02879  2.20866  0.23613   -403.51141 -551.78585
187  0.01889  0.03779  0.06469  0.02881  2.16831  0.18095   -420.54160 -539.57836
188  0.01861  0.03722  0.06491  0.02883  2.12625  0.12699   -437.89380 -526.90317
189  0.01832  0.03665  0.06512  0.02884  2.08246  0.07430   -455.54644 -513.78331
190  0.01804  0.03608  0.06533  0.02885  2.03691  0.02292   -473.47735 -500.24247
191  0.01775  0.03550  0.06554  0.02885  1.98956 -0.02710   -491.66377 -486.30491
192  0.01746  0.03493  0.06573  0.02885  1.94039 -0.07573   -510.08240 -471.99547
193  0.01718  0.03435  0.06593  0.02884  1.88939 -0.12293   -528.70942 -457.33951
194  0.01689  0.03377  0.06612  0.02883  1.83651 -0.16867   -547.52058 -442.36287
195  0.01660  0.03320  0.06630  0.02881  1.78176 -0.21290   -566.49115 -427.09183
196  0.01631  0.03262  0.06648  0.02879  1.72511 -0.25561   -585.59605 -411.55308
197  0.01602  0.03203  0.06665  0.02876  1.66655 -0.29677   -604.80981 -395.77365
198  0.01573  0.03145  0.06682  0.02874  1.60607 -0.33635   -624.10666 -379.78090
199  0.01543  0.03087  0.06698  0.02870  1.54366 -0.37432   -643.46056 -363.60247
200  0.01514  0.03028  0.06713  0.02866  1.47932 -0.41068   -662.84523 -347.26623
201  0.01485  0.02970  0.06728  0.02862  1.41303 -0.44541   -682.23419 -330.80021
202  0.01455  0.02911  0.06742  0.02858  1.34481 -0.47849   -701.60081 -314.23264
203  0.01426  0.02852  0.06756  0.02853  1.27465 -0.50991   -720.91834 -297.59179
204  0.01397  0.02793  0.06768  0.02848  1.20256 -0.53967   -740.15996 -280.90604
205  0.01367  0.02734  0.06780  0.02843  1.12854 -0.56776   -759.29881 -264.20375
206  0.01337  0.02675  0.06792  0.02837  1.05261 -0.59418   -778.30806 -247.51326
207  0.01308  0.02616  0.06802  0.02831  0.97478 -0.61894   -797.16090 -230.86285
208  0.01278  0.02556  0.06812  0.02825  0.89506 -0.64202   -815.83063 -214.28065
209  0.01248  0.02497  0.06821  0.02818  0.81348 -0.66345   -834.29068 -197.79468
210  0.01219  0.02437  0.06829  0.02812  0.73005 -0.68323   -852.51463 -181.43271
211  0.01189  0.02377  0.06836  0.02805  0.64480 -0.70137   -870.47629 -165.22230
