  0  0.00000  0.00000  0.00000  0.00000 -1.00000  1.00000   50.00000 -41.00000
  1  0.00000  0.00000 -0.00010  0.00010 -0.99500  0.99590   73.43776 -63.69756
  2  0.00000  0.00000 -0.00020  0.00020 -0.98766  0.98953   96.64430 -86.19198
  3  0.00000  0.00000 -0.00030  0.00030 -0.97799  0.98091   119.56560 -108.43110
  4  0.00000  0.00000 -0.00040  0.00040 -0.96604  0.97007   142.14846 -130.36348
  5  0.00000  0.00000 -0.00049  0.00049 -0.95182  0.95703   164.34058 -151.93854
  6  0.00000  0.00000 -0.00059  0.00059 -0.93539  0.94184   186.09075 -173.10666
  7  0.00000  0.00000 -0.00068  0.00068 -0.91678  0.92453   207.34889 -193.81929
  8  0.00000  0.00000 -0.00077  0.00078 -0.89604  0.90515   228.06622 -214.02908
  9  0.00000  0.00000 -0.00086  0.00087 -0.87324  0.88374   248.19537 -233.68998
 10  0.00000  0.00000 -0.00095  0.00095 -0.84842  0.86037   267.69044 -252.75735
 11  0.00000  0.00000 -0.00103  0.00104 -0.82165  0.83510   286.50716 -271.18805
 12  0.00000  0.00000 -0.00112  0.00112 -0.79300  0.80798   304.60295 -288.94053
 13  0.00000  0.00000 -0.00120  0.00121 -0.76254  0.77908   321.93704 -305.97495
 14  0.00000  0.00000 -0.00127  0.00128 -0.73034  0.74849   338.47057 -322.25326
 15  0.00000  0.00000 -0.00135  0.00136 -0.69650  0.71626   354.16663 -337.73928
 16  0.00000  0.00000 -0.00142  0.00143 -0.66108  0.68249   368.99038 -352.39877
 17  0.00000  0.00000 -0.00148  0.00150 -0.62418  0.64725   382.90913 -366.19953
 18  0.00000  0.00000 -0.00154  0.00156 -0.58589  0.61063   395.89239 -379.11144
 19  0.00000  0.00000 -0.00160  0.00162 -0.54630  0.57272   407.91195 -391.10655
 20  0.00000  0.00000 -0.00166  0.00168 -0.50551  0.53361   418.94192 -402.15913
 21  0.00000  0.00000 -0.00171  0.00173 -0.46361  0.49339   428.95881 -412.24574
 22  0.00000  0.00000 -0.00175  0.00178 -0.42072  0.45217   437.94158 -421.34524
 23  0.00000  0.00000 -0.00180  0.00183 -0.37692  0.41003   445.87165 -429.43889
 24  0.00000  0.00000 -0.00183  0.00187 -0.33234  0.36709   452.73297 -436.51031
 25  0.00000  0.00000 -0.00187  0.00191 -0.28706  0.32344   458.51204 -442.54560
 26  0.00000  0.00000 -0.00190  0.00194 -0.24121  0.27918   463.19792 -447.53332
 27  0.00000  0.00000 -0.00192  0.00197 -0.19489  0.23443   466.78229 -451.46449
 28  0.00000  0.00000 -0.00194  0.00199 -0.14821  0.18928   469.25941 -454.33265
 29  0.00000  0.00000 -0.00195  0.00201 -0.10129  0.14385   470.62616 -456.13385
 30  0.00000  0.00000 -0.00196  0.00202 -0.05423  0.09824   470.88206 -456.86665
 31  0.00000  0.00000 -0.00197  0.00203 -0.00714  0.05255   470.02920 -456.53209
 32  0.00000  0.00000 -0.00197  0.00204  0.03987  0.00690   468.07228 -455.13376
 33  0.00000  0.00000 -0.00197  0.00204  0.08667 -0.03862   465.01860 -452.67770
 34  0.00000  0.00000 -0.00196  0.00204  0.13317 -0.08389   460.87798 -449.17242
 35  0.00000  0.00000 -0.00194  0.00203  0.17926 -0.12880   455.66280 -444.62887
 36  0.00000  0.00000 -0.00193  0.00201  0.22483 -0.17327   449.38792 -439.06041
 37  0.00000  0.00000 -0.00190  0.00200  0.26977 -0.21717   442.07063 -432.48278
 38  0.00000  0.00000 -0.00188  0.00198  0.31397 -0.26042   433.73065 -424.91403
 39  0.00000  0.00000 -0.00185  0.00195  0.35735 -0.30291   424.39006 -416.37448
 40  0.00000  0.00000 -0.00181  0.00192  0.39979 -0.34455   414.07320 -406.88672
 41  0.00000  0.00000 -0.00177  0.00188  0.44119 -0.38524   402.80667 -396.47545
 42  0.00000  0.00000 -0.00173  0.00185  0.48147 -0.42489   390.61923 -385.16752
 43  0.00000  0.00000 -0.00168  0.00180  0.52054 -0.46340   377.54173 -372.99180
 44  0.00000  0.00000 -0.00163  0.00176  0.55829 -0.50070   363.60704 -359.97912
 45  0.00000  0.00000 -0.00157  0.00171  0.59465 -0.53670   348.84994 -346.16220
 46  0.00000  0.00000 -0.00151  0.00165  0.62954 -0.57132   333.30710 -331.57558
 47  0.00000  0.00000 -0.00145  0.00160  0.66287 -0.60447   317.01691 -316.25549
 48  0.00000  0.00000 -0.00138  0.00154  0.69457 -0.63610   300.01944 -300.23982
 49  0.00000  0.00000 -0.00131  0.00147  0.72457 -0.66612   282.35632 -283.56799
 50  0.00000  0.00000 -0.00124  0.00141  0.75281 -0.69448   264.07065 -266.28085
 51  0.00000  0.00000 -0.00116  0.00134  0.77921 -0.72111   245.20688 -248.42061
 52  0.00000  0.00000 -0.00109  0.00126  0.80373 -0.74595   225.81071 -230.03072
 53  0.00000  0.00000 -0.00101  0.00119  0.82631 -0.76895   205.92899 -211.15576
 54  0.00000  0.00000 -0.00092  0.00111  0.84691 -0.79007   185.60960 -191.84132
 55  0.00000  0.00000 -0.00084  0.00103  0.86547 -0.80925   164.90132 -172.13394
 56  0.00000  0.00000 -0.00075  0.00095  0.88196 -0.82647   143.85374 -152.08096
 57  0.00000  0.00000 -0.00066  0.00087  0.89634 -0.84167   122.51711 -131.73039
 58  0.00000  0.00000 -0.00057  0.00079  0.90860 -0.85485   100.94226 -111.13085
 59  0.00000  0.00000 -0.00048  0.00070  0.91869 -0.86596   79.18045 -90.33140
 60  0.00000  0.00000 -0.00039  0.00061  0.92661 -0.87499   57.28324 -69.38145
 61  0.00000  0.00000 -0.00030  0.00053  0.93234 -0.88193   35.30240 -48.33066
 62  0.00000  0.00000 -0.00021  0.00044  0.93587 -0.88676   13.28976 -27.22877
 63  0.00000  0.00000 -0.00011  0.00035  0.93720 -0.88949   -8.70289 -6.12553
 64  0.00000  0.00000 -0.00002  0.00026  0.93633 -0.89010   -30.62394 14.92942
 65  0.00000  0.00000  0.00008  0.00017  0.93326 -0.88861   -52.42209 35.88670
 66  0.00000  0.00000  0.00017  0.00008  0.92802 -0.88502   -74.04642 56.69728
 67  0.00000  0.00000  0.00026 -0.00001  0.92062 -0.87935   -95.44658 77.31260
 68  0.00000  0.00000  0.00035 -0.00009  0.91107 -0.87162   -116.57286 97.68467
 69  0.00000  0.00000  0.00045 -0.00018  0.89941 -0.86185   -137.37629 117.76621
 70  0.00000  0.00000  0.00054 -0.00027  0.88568 -0.85007   -157.80882 137.51075
 71  0.00000  0.00000  0.00062 -0.00035  0.86990 -0.83632   -177.82337 156.87271
 72  0.00000  0.00000  0.00071 -0.00044  0.85211 -0.82063   -197.37395 175.80753
 73  0.00000  0.00000  0.00080 -0.00052  0.83238 -0.80305   -216.41581 194.27179
 74  0.00000  0.00000  0.00088 -0.00060  0.81073 -0.78363   -234.90546 212.22327
 75  0.00000  0.00000  0.00096 -0.00068  0.78724 -0.76240   -252.80086 229.62107
 76  0.00000  0.00000  0.00104 -0.00075  0.76196 -0.73944   -270.06145 246.42569
 77  0.00000  0.00000  0.00112 -0.00083  0.73496 -0.71480   -286.64825 262.59914
 78  0.00000  0.00000  0.00119 -0.00090  0.70629 -0.68854   -302.52398 278.10499
 79  0.00000  0.00000  0.00126 -0.00097  0.67604 -0.66073   -317.65313 292.90850
 80  0.00000  0.00000  0.00133 -0.00103  0.64428 -0.63144   -332.00201 306.97666
 81  0.00000  0.00000  0.00139 -0.00110  0.61108 -0.60074   -345.53886 320.27826
 82  0.00000  0.00000  0.00145 -0.00116  0.57652 -0.56871   -358.23390 332.78399
 83  0.00000  0.00000  0.00151 -0.00121  0.54070 -0.53543   -370.05942 344.46648
 84  0.00000  0.00000  0.00156 -0.00127  0.50369 -0.50099   -380.98979 355.30037
 85  0.00000  0.00000  0.00161 -0.00132  0.46559 -0.46546   -391.00157 365.26234
 86  0.00000  0.00000  0.00166 -0.00136  0.42649 -0.42893   -400.07352 374.33122
 87  0.00000  0.00000  0.00170 -0.00141  0.38649 -0.39150   -408.18668 382.48795
 88  0.00000  0.00000  0.00174 -0.00145  0.34567 -0.35325   -415.32435 389.71569
 89  0.00000  0.00000  0.00178 -0.00148  0.30413 -0.31428   -421.47221 395.99980
 90  0.00000  0.00000  0.00181 -0.00151  0.26199 -0.27468   -426.61825 401.32794
 91  0.00000  0.00000  0.00183 -0.00154  0.21933 -0.23454   -430.75288 405.69000
 92  0.00000  0.00000  0.00186 -0.00156  0.17625 -0.19398   -433.86887 409.07819
 93  0.00000  0.00000  0.00187 -0.00158  0.13286 -0.15307   -435.96143 411.48703
 94  0.00000  0.00000  0.00189 -0.00160  0.08927 -0.11192   -437.02817 412.91335
 95  0.00000  0.00000  0.00190 -0.00161  0.04556 -0.07063   -437.06911 413.35629
 96  0.00000  0.00000  0.00190 -0.00162  0.00186 -0.02929   -436.08668 412.81732
 97  0.00000  0.00000  0.00190 -0.00162 -0.04175  0.01199   -434.08570 411.30020
 98  0.00000  0.00000  0.00190 -0.00162 -0.08516  0.05312   -431.07336 408.81098
 99  0.00000  0.00000  0.00189 -0.00161 -0.12827  0.09400   -427.05922 405.35799
100  0.00000  0.00000  0.00187 -0.00160 -0.17097  0.13454   -422.05517 400.95179
101  0.00000  0.00000  0.00186 -0.00159 -0.21318  0.17463   -416.07537 395.60517
102  0.00000  0.00000  0.00184 -0.00157 -0.25479  0.21419   -409.13626 389.33309
103  0.00000  0.00000  0.00181 -0.00155 -0.29570  0.25313   -401.25646 382.15264
104  0.00000  0.00000  0.00178 -0.00153 -0.33583  0.29134   -392.45677 374.08303
105  0.00000  0.00000  0.00175 -0.00150 -0.37507  0.32875   -382.76011 365.14547
106  0.00000  0.00000  0.00171 -0.00146 -0.41335  0.36526   -372.19142 355.36321
107  0.00000  0.00000  0.00167 -0.00143 -0.45057  0.40080   -360.77764 344.76138
108  0.00000  0.00000  0.00162 -0.00139 -0.48664  0.43528   -348.54763 333.36701
109  0.00000  0.00000  0.00157 -0.00134 -0.52150  0.46861   -335.53209 321.20891
110  0.00000  0.00000  0.00152 -0.00130 -0.55505  0.50073   -321.76349 308.31763
111  0.00000  0.00000  0.00147 -0.00125 -0.58723  0.53157   -307.27598 294.72535
112  0.00000  0.00000  0.00141 -0.00119 -0.61796  0.56104   -292.10533 280.46584
113  0.00000  0.00000  0.00135 -0.00114 -0.64717  0.58909   -276.28881 265.57435
114  0.00000  0.00000  0.00128 -0.00108 -0.67480  0.61564   -259.86513 250.08752
115  0.00000  0.00000  0.00121 -0.00102 -0.70078  0.64065   -242.87433 234.04332
116  0.00000  0.00000  0.00114 -0.00095 -0.72507  0.66406   -225.35767 217.48093
117  0.00000  0.00000  0.00107 -0.00089 -0.74761  0.68580   -207.35755 200.44066
118  0.00000  0.00000  0.00100 -0.00082 -0.76834  0.70585   -188.91742 182.96383
119  0.00000  0.00000  0.00092 -0.00075 -0.78723  0.72414   -170.08164 165.09271
120  0.00000  0.00000  0.00084 -0.00067 -0.80424  0.74065   -150.89538 146.87038
121  0.00000  0.00000  0.00076 -0.00060 -0.81933  0.75534   -131.40455 128.34065
122  0.00000  0.00000  0.00068 -0.00053 -0.83247  0.76817   -111.65564 109.54794
123  0.00000  0.00000  0.00060 -0.00045 -0.84364  0.77913   -91.69564 90.53719
124  0.00000  0.00000  0.00051 -0.00037 -0.85281  0.78818   -71.57194 71.35375
125  0.00000  0.00000  0.00043 -0.00029 -0.85996  0.79532   -51.33216 52.04325
126  0.00000  0.00000  0.00034 -0.00021 -0.86510  0.80052   -31.02410 32.65152
127  0.00000  0.00000  0.00025 -0.00013 -0.86820  0.80379   -10.69561 13.22446
128  0.00000  0.00000  0.00017 -0.00005 -0.86927  0.80511    9.60556 -6.19205
129  0.00000  0.00000  0.00008  0.00003 -0.86831  0.80449   29.83182 -25.55226
130  0.00000  0.00000 -0.00001  0.00011 -0.86532  0.80194   49.93588 -44.81068
131  0.00000  0.00000 -0.00009  0.00019 -0.86033  0.79745   69.87085 -63.92215
132  0.00000  0.00000 -0.00018  0.00027 -0.85334  0.79106   89.59036 -82.84198
133  0.00000  0.00000 -0.00026  0.00035 -0.84439  0.78278   109.04866 -101.52604
134  0.00000  0.00000 -0.00035  0.00043 -0.83348  0.77263   128.20074 -119.93086
135  0.00000  0.00000 -0.00043  0.00050 -0.82066  0.76063   147.00241 -138.01372
136  0.00000  0.00000 -0.00051  0.00058 -0.80596  0.74683   165.41040 -155.73278
137  0.00000  0.00000 -0.00060  0.00065 -0.78942  0.73126   183.38251 -173.04715
138  0.00000  0.00000 -0.00067  0.00073 -0.77108  0.71395   200.87765 -189.91698
139  0.00000  0.00000 -0.00075  0.00080 -0.75099  0.69496   217.85594 -206.30360
140  0.00000  0.00000 -0.00083  0.00087 -0.72921  0.67433   234.27885 -222.16952
141  0.00000  0.00000 -0.00090  0.00094 -0.70578  0.65211   250.10922 -237.47860
142  0.00000  0.00000 -0.00097  0.00100 -0.68077  0.62837   265.31139 -252.19609
143  0.00000  0.00000 -0.00104  0.00106 -0.65424  0.60315   279.85127 -266.28872
144  0.00000  0.00000 -0.00110  0.00112 -0.62625  0.57652   293.69641 -279.72476
145  0.00000  0.00000 -0.00117  0.00118 -0.59688  0.54855   306.81606 -292.47411
146  0.00000  0.00000 -0.00123  0.00124 -0.56620  0.51930   319.18128 -304.50835
147  0.00000  0.00000 -0.00128  0.00129 -0.53428  0.48885   330.76494 -315.80081
148  0.00000  0.00000 -0.00134  0.00134 -0.50121  0.45727   341.54185 -326.32663
149  0.00000  0.00000 -0.00139  0.00138 -0.46705  0.42463   351.48875 -336.06283
150  0.00000  0.00000 -0.00143  0.00143 -0.43190  0.39103   360.58441 -344.98831
151  0.00000  0.00000 -0.00148  0.00147 -0.39584  0.35653   368.80963 -353.08395
152  0.00000  0.00000 -0.00152  0.00150 -0.35896  0.32122   376.14732 -360.33260
153  0.00000  0.00000 -0.00155  0.00153 -0.32135  0.28519   382.58251 -366.71918
